job_id,skill_name,in_taxonomy,district,industry,job_title,experience_required,salary_offered,posted_date,job_type
JOB_00418,Logistics,False,Latur,Banking & Finance,Warehouse Supervisor,8+ years,424040,2026-06-26,Contract
JOB_00418,WMS,False,Latur,Banking & Finance,Warehouse Supervisor,8+ years,424040,2026-06-26,Contract
JOB_00418,Team Leadership,False,Latur,Banking & Finance,Warehouse Supervisor,8+ years,424040,2026-06-26,Contract
JOB_00418,Inventory Management,False,Latur,Banking & Finance,Warehouse Supervisor,8+ years,424040,2026-06-26,Contract
JOB_00419,AWS,True,Osmanabad,Manufacturing,DevOps Engineer,Fresher,33722,2026-06-16,Full-time
JOB_00419,Python,True,Osmanabad,Manufacturing,DevOps Engineer,Fresher,33722,2026-06-16,Full-time
JOB_00419,Docker,True,Osmanabad,Manufacturing,DevOps Engineer,Fresher,33722,2026-06-16,Full-time
JOB_00419,CI/CD,True,Osmanabad,Manufacturing,DevOps Engineer,Fresher,33722,2026-06-16,Full-time
JOB_00419,Jenkins,False,Osmanabad,Manufacturing,DevOps Engineer,Fresher,33722,2026-06-16,Full-time
JOB_00419,Ansible,False,Osmanabad,Manufacturing,DevOps Engineer,Fresher,33722,2026-06-16,Full-time
JOB_00420,Logistics,False,Osmanabad,Retail,Warehouse Supervisor,8+ years,494982,2026-07-03,Internship
JOB_00420,WMS,False,Osmanabad,Retail,Warehouse Supervisor,8+ years,494982,2026-07-03,Internship
JOB_00420,Safety Standards,False,Osmanabad,Retail,Warehouse Supervisor,8+ years,494982,2026-07-03,Internship
JOB_00420,Team Leadership,False,Osmanabad,Retail,Warehouse Supervisor,8+ years,494982,2026-07-03,Internship
JOB_00420,Inventory Management,False,Osmanabad,Retail,Warehouse Supervisor,8+ years,494982,2026-07-03,Internship
JOB_00421,Medical Procedures,False,Satara,Pharmaceuticals,Nurse,0-2 years,55466,2026-06-16,Part-time
JOB_00421,Patient Care,True,Satara,Pharmaceuticals,Nurse,0-2 years,55466,2026-06-16,Part-time
JOB_00421,Vital Signs,False,Satara,Pharmaceuticals,Nurse,0-2 years,55466,2026-06-16,Part-time
JOB_00421,Medication Administration,False,Satara,Pharmaceuticals,Nurse,0-2 years,55466,2026-06-16,Part-time
JOB_00422,Tally,False,Pune,Manufacturing,Accountant,5-8 years,166694,2026-08-27,Contract
JOB_00422,Financial Reporting,False,Pune,Manufacturing,Accountant,5-8 years,166694,2026-08-27,Contract
JOB_00422,Excel,False,Pune,Manufacturing,Accountant,5-8 years,166694,2026-08-27,Contract
JOB_00422,GST,False,Pune,Manufacturing,Accountant,5-8 years,166694,2026-08-27,Contract
JOB_00423,Safety Standards,False,Mumbai,Construction,Electrician,2-5 years,73020,2026-08-11,Contract
JOB_00423,Troubleshooting,False,Mumbai,Construction,Electrician,2-5 years,73020,2026-08-11,Contract
JOB_00423,Equipment Maintenance,False,Mumbai,Construction,Electrician,2-5 years,73020,2026-08-11,Contract
JOB_00423,Electrical Wiring,False,Mumbai,Construction,Electrician,2-5 years,73020,2026-08-11,Contract
JOB_00424,Forecasting,False,Pune,Logistics,Supply Chain Analyst,5-8 years,208515,2026-08-28,Contract
JOB_00424,Inventory Management,False,Pune,Logistics,Supply Chain Analyst,5-8 years,208515,2026-08-28,Contract
JOB_00424,Logistics,False,Pune,Logistics,Supply Chain Analyst,5-8 years,208515,2026-08-28,Contract
JOB_00424,SAP,False,Pune,Logistics,Supply Chain Analyst,5-8 years,208515,2026-08-28,Contract
JOB_00425,Logistics,False,Bhiwandi,Healthcare,Warehouse Supervisor,2-5 years,54085,2026-07-23,Part-time
JOB_00425,WMS,False,Bhiwandi,Healthcare,Warehouse Supervisor,2-5 years,54085,2026-07-23,Part-time
JOB_00425,Inventory Management,False,Bhiwandi,Healthcare,Warehouse Supervisor,2-5 years,54085,2026-07-23,Part-time
JOB_00425,Safety Standards,False,Bhiwandi,Healthcare,Warehouse Supervisor,2-5 years,54085,2026-07-23,Part-time
JOB_00425,Team Leadership,False,Bhiwandi,Healthcare,Warehouse Supervisor,2-5 years,54085,2026-07-23,Part-time
JOB_00426,TIG Welding,False,Solapur,Energy,Welder,5-8 years,122753,2026-07-03,Contract
JOB_00426,Arc Welding,False,Solapur,Energy,Welder,5-8 years,122753,2026-07-03,Contract
JOB_00426,MIG Welding,False,Solapur,Energy,Welder,5-8 years,122753,2026-07-03,Contract
JOB_00426,Blueprint Reading,True,Solapur,Energy,Welder,5-8 years,122753,2026-07-03,Contract
JOB_00427,Lab Testing,False,Amravati,Education,Medical Lab Technician,2-5 years,76489,2026-08-24,Full-time
JOB_00427,Equipment Operation,False,Amravati,Education,Medical Lab Technician,2-5 years,76489,2026-08-24,Full-time
JOB_00427,Safety,False,Amravati,Education,Medical Lab Technician,2-5 years,76489,2026-08-24,Full-time
JOB_00428,Curriculum Development,False,Aurangabad,Manufacturing,Teacher,8+ years,251512,2026-06-30,Part-time
JOB_00428,Communication,False,Aurangabad,Manufacturing,Teacher,8+ years,251512,2026-06-30,Part-time
JOB_00428,Classroom Management,False,Aurangabad,Manufacturing,Teacher,8+ years,251512,2026-06-30,Part-time
JOB_00428,Lesson Planning,False,Aurangabad,Manufacturing,Teacher,8+ years,251512,2026-06-30,Part-time
JOB_00429,Tableau,True,Dhule,Banking & Finance,Data Analyst,5-8 years,122826,2026-07-24,Full-time
JOB_00429,Python,True,Dhule,Banking & Finance,Data Analyst,5-8 years,122826,2026-07-24,Full-time
JOB_00429,Statistics,False,Dhule,Banking & Finance,Data Analyst,5-8 years,122826,2026-07-24,Full-time
JOB_00430,Manual Testing,False,Mumbai,Construction,Quality Analyst,2-5 years,86261,2026-06-28,Internship
JOB_00430,Selenium,False,Mumbai,Construction,Quality Analyst,2-5 years,86261,2026-06-28,Internship
JOB_00430,Agile,False,Mumbai,Construction,Quality Analyst,2-5 years,86261,2026-06-28,Internship
JOB_00430,JIRA,False,Mumbai,Construction,Quality Analyst,2-5 years,86261,2026-06-28,Internship
JOB_00431,AWS,True,Aurangabad,Education,Cloud Engineer,2-5 years,117378,2026-08-22,Contract
JOB_00431,Kubernetes,True,Aurangabad,Education,Cloud Engineer,2-5 years,117378,2026-08-22,Contract
JOB_00431,Networking,False,Aurangabad,Education,Cloud Engineer,2-5 years,117378,2026-08-22,Contract
JOB_00432,Negotiation,True,Aurangabad,Automotive,Sales Executive,2-5 years,94399,2026-06-27,Full-time
JOB_00432,CRM,False,Aurangabad,Automotive,Sales Executive,2-5 years,94399,2026-06-27,Full-time
JOB_00432,Customer Relationship,False,Aurangabad,Automotive,Sales Executive,2-5 years,94399,2026-06-27,Full-time
JOB_00433,Python,True,Yavatmal,Banking & Finance,Software Developer,5-8 years,216873,2026-06-18,Contract
JOB_00433,Microservices,False,Yavatmal,Banking & Finance,Software Developer,5-8 years,216873,2026-06-18,Contract
JOB_00433,SQL,True,Yavatmal,Banking & Finance,Software Developer,5-8 years,216873,2026-06-18,Contract
JOB_00433,Agile,False,Yavatmal,Banking & Finance,Software Developer,5-8 years,216873,2026-06-18,Contract
JOB_00433,Java,True,Yavatmal,Banking & Finance,Software Developer,5-8 years,216873,2026-06-18,Contract
JOB_00433,JavaScript,True,Yavatmal,Banking & Finance,Software Developer,5-8 years,216873,2026-06-18,Contract
JOB_00434,Safety,False,Osmanabad,Media & Entertainment,Medical Lab Technician,0-2 years,31374,2026-07-08,Internship
JOB_00434,Sample Collection,False,Osmanabad,Media & Entertainment,Medical Lab Technician,0-2 years,31374,2026-07-08,Internship
JOB_00434,Lab Testing,False,Osmanabad,Media & Entertainment,Medical Lab Technician,0-2 years,31374,2026-07-08,Internship
JOB_00434,Quality Control,True,Osmanabad,Media & Entertainment,Medical Lab Technician,0-2 years,31374,2026-07-08,Internship
JOB_00435,Firewall,False,Aurangabad,Media & Entertainment,Cybersecurity Analyst,0-2 years,56949,2026-09-01,Internship
JOB_00435,Penetration Testing,True,Aurangabad,Media & Entertainment,Cybersecurity Analyst,0-2 years,56949,2026-09-01,Internship
JOB_00435,SIEM,True,Aurangabad,Media & Entertainment,Cybersecurity Analyst,0-2 years,56949,2026-09-01,Internship
JOB_00435,Risk Assessment,True,Aurangabad,Media & Entertainment,Cybersecurity Analyst,0-2 years,56949,2026-09-01,Internship
JOB_00435,Compliance,False,Aurangabad,Media & Entertainment,Cybersecurity Analyst,0-2 years,56949,2026-09-01,Internship
JOB_00436,Customer Service,False,Chandrapur,Education,Customer Support Specialist,5-8 years,206348,2026-08-22,Full-time
JOB_00436,Problem Solving,True,Chandrapur,Education,Customer Support Specialist,5-8 years,206348,2026-08-22,Full-time
JOB_00436,CRM,False,Chandrapur,Education,Customer Support Specialist,5-8 years,206348,2026-08-22,Full-time
JOB_00436,Communication,False,Chandrapur,Education,Customer Support Specialist,5-8 years,206348,2026-08-22,Full-time
JOB_00437,Circuit Design,True,Dhule,Healthcare,Electrician,5-8 years,189316,2026-08-09,Internship
JOB_00437,Equipment Maintenance,False,Dhule,Healthcare,Electrician,5-8 years,189316,2026-08-09,Internship
JOB_00437,Troubleshooting,False,Dhule,Healthcare,Electrician,5-8 years,189316,2026-08-09,Internship
JOB_00437,Safety Standards,False,Dhule,Healthcare,Electrician,5-8 years,189316,2026-08-09,Internship
JOB_00437,Electrical Wiring,False,Dhule,Healthcare,Electrician,5-8 years,189316,2026-08-09,Internship
JOB_00438,Mechanical Fitting,False,Bhiwandi,E-commerce,Fitter,2-5 years,62799,2026-07-10,Contract
JOB_00438,Assembly,False,Bhiwandi,E-commerce,Fitter,2-5 years,62799,2026-07-10,Contract
JOB_00438,Maintenance,False,Bhiwandi,E-commerce,Fitter,2-5 years,62799,2026-07-10,Contract
JOB_00438,Blueprint Reading,True,Bhiwandi,E-commerce,Fitter,2-5 years,62799,2026-07-10,Contract
JOB_00438,Precision Tools,False,Bhiwandi,E-commerce,Fitter,2-5 years,62799,2026-07-10,Contract
JOB_00439,Email Marketing,True,Nashik,Manufacturing,Digital Marketing Executive,8+ years,276926,2026-06-12,Internship
JOB_00439,SEO,True,Nashik,Manufacturing,Digital Marketing Executive,8+ years,276926,2026-06-12,Internship
JOB_00439,Content Marketing,True,Nashik,Manufacturing,Digital Marketing Executive,8+ years,276926,2026-06-12,Internship
JOB_00439,Social Media Marketing,True,Nashik,Manufacturing,Digital Marketing Executive,8+ years,276926,2026-06-12,Internship
JOB_00439,Google Analytics,True,Nashik,Manufacturing,Digital Marketing Executive,8+ years,276926,2026-06-12,Internship
JOB_00439,SEM,True,Nashik,Manufacturing,Digital Marketing Executive,8+ years,276926,2026-06-12,Internship
JOB_00440,HTML/CSS,True,Satara,Healthcare,Full Stack Developer,5-8 years,213961,2026-07-22,Full-time
JOB_00440,Node.js,True,Satara,Healthcare,Full Stack Developer,5-8 years,213961,2026-07-22,Full-time
JOB_00440,SQL,True,Satara,Healthcare,Full Stack Developer,5-8 years,213961,2026-07-22,Full-time
JOB_00440,Git,False,Satara,Healthcare,Full Stack Developer,5-8 years,213961,2026-07-22,Full-time
JOB_00441,Bug Tracking,False,Aurangabad,IT Services,Quality Analyst,5-8 years,173979,2026-09-01,Internship
JOB_00441,Testing,False,Aurangabad,IT Services,Quality Analyst,5-8 years,173979,2026-09-01,Internship
JOB_00441,Agile,False,Aurangabad,IT Services,Quality Analyst,5-8 years,173979,2026-09-01,Internship
JOB_00441,Manual Testing,False,Aurangabad,IT Services,Quality Analyst,5-8 years,173979,2026-09-01,Internship
JOB_00441,JIRA,False,Aurangabad,IT Services,Quality Analyst,5-8 years,173979,2026-09-01,Internship
JOB_00442,Assembly,False,Beed,Pharmaceuticals,Fitter,5-8 years,145458,2026-07-06,Part-time
JOB_00442,Maintenance,False,Beed,Pharmaceuticals,Fitter,5-8 years,145458,2026-07-06,Part-time
JOB_00442,Blueprint Reading,True,Beed,Pharmaceuticals,Fitter,5-8 years,145458,2026-07-06,Part-time
JOB_00442,Mechanical Fitting,False,Beed,Pharmaceuticals,Fitter,5-8 years,145458,2026-07-06,Part-time
JOB_00443,SEO,True,Ahmednagar,Education,Content Writer,2-5 years,52058,2026-08-17,Internship
JOB_00443,Content Writing,False,Ahmednagar,Education,Content Writer,2-5 years,52058,2026-08-17,Internship
JOB_00443,Editing,False,Ahmednagar,Education,Content Writer,2-5 years,52058,2026-08-17,Internship
JOB_00443,Copywriting,False,Ahmednagar,Education,Content Writer,2-5 years,52058,2026-08-17,Internship
JOB_00444,Email Marketing,True,Beed,Energy,Digital Marketing Executive,0-2 years,58385,2026-07-12,Internship
JOB_00444,Content Marketing,True,Beed,Energy,Digital Marketing Executive,0-2 years,58385,2026-07-12,Internship
JOB_00444,Social Media Marketing,True,Beed,Energy,Digital Marketing Executive,0-2 years,58385,2026-07-12,Internship
JOB_00444,Google Analytics,True,Beed,Energy,Digital Marketing Executive,0-2 years,58385,2026-07-12,Internship
JOB_00444,SEO,True,Beed,Energy,Digital Marketing Executive,0-2 years,58385,2026-07-12,Internship
JOB_00444,SEM,True,Beed,Energy,Digital Marketing Executive,0-2 years,58385,2026-07-12,Internship
JOB_00445,Customer Service,False,Solapur,Automotive,Customer Support Specialist,0-2 years,40515,2026-07-02,Internship
JOB_00445,Zendesk,False,Solapur,Automotive,Customer Support Specialist,0-2 years,40515,2026-07-02,Internship
JOB_00445,CRM,False,Solapur,Automotive,Customer Support Specialist,0-2 years,40515,2026-07-02,Internship
JOB_00446,Precision Tools,False,Pune,Automotive,Fitter,2-5 years,60494,2026-08-17,Contract
JOB_00446,Mechanical Fitting,False,Pune,Automotive,Fitter,2-5 years,60494,2026-08-17,Contract
JOB_00446,Maintenance,False,Pune,Automotive,Fitter,2-5 years,60494,2026-08-17,Contract
JOB_00446,Blueprint Reading,True,Pune,Automotive,Fitter,2-5 years,60494,2026-08-17,Contract
JOB_00447,Agile,False,Jalna,Healthcare,Quality Analyst,Fresher,26257,2026-06-28,Internship
JOB_00447,JIRA,False,Jalna,Healthcare,Quality Analyst,Fresher,26257,2026-06-28,Internship
JOB_00447,Testing,False,Jalna,Healthcare,Quality Analyst,Fresher,26257,2026-06-28,Internship
JOB_00447,Manual Testing,False,Jalna,Healthcare,Quality Analyst,Fresher,26257,2026-06-28,Internship
JOB_00447,SQL,True,Jalna,Healthcare,Quality Analyst,Fresher,26257,2026-06-28,Internship
JOB_00447,Bug Tracking,False,Jalna,Healthcare,Quality Analyst,Fresher,26257,2026-06-28,Internship
JOB_00448,JIRA,False,Nanded,Retail,Quality Analyst,5-8 years,179710,2026-06-24,Full-time
JOB_00448,Manual Testing,False,Nanded,Retail,Quality Analyst,5-8 years,179710,2026-06-24,Full-time
JOB_00448,Agile,False,Nanded,Retail,Quality Analyst,5-8 years,179710,2026-06-24,Full-time
JOB_00448,Selenium,False,Nanded,Retail,Quality Analyst,5-8 years,179710,2026-06-24,Full-time
JOB_00448,Testing,False,Nanded,Retail,Quality Analyst,5-8 years,179710,2026-06-24,Full-time
JOB_00449,Forecasting,False,Solapur,Construction,Supply Chain Analyst,8+ years,243259,2026-08-19,Full-time
JOB_00449,Data Analysis,True,Solapur,Construction,Supply Chain Analyst,8+ years,243259,2026-08-19,Full-time
JOB_00449,Excel,False,Solapur,Construction,Supply Chain Analyst,8+ years,243259,2026-08-19,Full-time
JOB_00449,SAP,False,Solapur,Construction,Supply Chain Analyst,8+ years,243259,2026-08-19,Full-time
JOB_00449,Logistics,False,Solapur,Construction,Supply Chain Analyst,8+ years,243259,2026-08-19,Full-time
JOB_00450,Python,True,Satara,Education,Machine Learning Engineer,0-2 years,34904,2026-06-12,Contract
JOB_00450,Deep Learning,True,Satara,Education,Machine Learning Engineer,0-2 years,34904,2026-06-12,Contract
JOB_00450,NLP,True,Satara,Education,Machine Learning Engineer,0-2 years,34904,2026-06-12,Contract
JOB_00450,TensorFlow,False,Satara,Education,Machine Learning Engineer,0-2 years,34904,2026-06-12,Contract
JOB_00450,PyTorch,False,Satara,Education,Machine Learning Engineer,0-2 years,34904,2026-06-12,Contract
JOB_00451,PyTorch,False,Parbhani,FMCG,Machine Learning Engineer,0-2 years,35102,2026-07-03,Internship
JOB_00451,Python,True,Parbhani,FMCG,Machine Learning Engineer,0-2 years,35102,2026-07-03,Internship
JOB_00451,TensorFlow,False,Parbhani,FMCG,Machine Learning Engineer,0-2 years,35102,2026-07-03,Internship
JOB_00452,Electrical Systems,False,Raigad,Healthcare,Technician,5-8 years,113768,2026-08-14,Internship
JOB_00452,Equipment Maintenance,False,Raigad,Healthcare,Technician,5-8 years,113768,2026-08-14,Internship
JOB_00452,Safety,False,Raigad,Healthcare,Technician,5-8 years,113768,2026-08-14,Internship
JOB_00452,Troubleshooting,False,Raigad,Healthcare,Technician,5-8 years,113768,2026-08-14,Internship
JOB_00452,Mechanical Systems,False,Raigad,Healthcare,Technician,5-8 years,113768,2026-08-14,Internship
JOB_00453,REST API,True,Raigad,Retail,Full Stack Developer,5-8 years,175705,2026-07-09,Contract
JOB_00453,Node.js,True,Raigad,Retail,Full Stack Developer,5-8 years,175705,2026-07-09,Contract
JOB_00453,React,True,Raigad,Retail,Full Stack Developer,5-8 years,175705,2026-07-09,Contract
JOB_00453,SQL,True,Raigad,Retail,Full Stack Developer,5-8 years,175705,2026-07-09,Contract
JOB_00453,MongoDB,True,Raigad,Retail,Full Stack Developer,5-8 years,175705,2026-07-09,Contract
JOB_00453,JavaScript,True,Raigad,Retail,Full Stack Developer,5-8 years,175705,2026-07-09,Contract
JOB_00454,Safety,False,Nashik,Energy,Technician,Fresher,23751,2026-08-23,Internship
JOB_00454,Electrical Systems,False,Nashik,Energy,Technician,Fresher,23751,2026-08-23,Internship
JOB_00454,Troubleshooting,False,Nashik,Energy,Technician,Fresher,23751,2026-08-23,Internship
JOB_00454,Mechanical Systems,False,Nashik,Energy,Technician,Fresher,23751,2026-08-23,Internship
JOB_00455,Documentation,False,Raigad,Telecommunications,Logistics Coordinator,0-2 years,25555,2026-08-27,Internship
JOB_00455,Communication,False,Raigad,Telecommunications,Logistics Coordinator,0-2 years,25555,2026-08-27,Internship
JOB_00455,Tracking Systems,False,Raigad,Telecommunications,Logistics Coordinator,0-2 years,25555,2026-08-27,Internship
JOB_00455,Transportation Management,False,Raigad,Telecommunications,Logistics Coordinator,0-2 years,25555,2026-08-27,Internship
JOB_00456,Agile,False,Yavatmal,Manufacturing,Quality Analyst,Fresher,16115,2026-09-01,Full-time
JOB_00456,Manual Testing,False,Yavatmal,Manufacturing,Quality Analyst,Fresher,16115,2026-09-01,Full-time
JOB_00456,JIRA,False,Yavatmal,Manufacturing,Quality Analyst,Fresher,16115,2026-09-01,Full-time
JOB_00456,Selenium,False,Yavatmal,Manufacturing,Quality Analyst,Fresher,16115,2026-09-01,Full-time
JOB_00457,Agile,False,Yavatmal,Automotive,Project Coordinator,8+ years,268108,2026-07-18,Part-time
JOB_00457,Project Management,True,Yavatmal,Automotive,Project Coordinator,8+ years,268108,2026-07-18,Part-time
JOB_00457,Coordination,False,Yavatmal,Automotive,Project Coordinator,8+ years,268108,2026-07-18,Part-time
JOB_00458,Customer Service,False,Sangli,Logistics,Retail Associate,0-2 years,41864,2026-08-15,Contract
JOB_00458,Cash Handling,False,Sangli,Logistics,Retail Associate,0-2 years,41864,2026-08-15,Contract
JOB_00458,Sales,False,Sangli,Logistics,Retail Associate,0-2 years,41864,2026-08-15,Contract
JOB_00458,Inventory Management,False,Sangli,Logistics,Retail Associate,0-2 years,41864,2026-08-15,Contract
JOB_00458,Communication,False,Sangli,Logistics,Retail Associate,0-2 years,41864,2026-08-15,Contract
JOB_00459,SEO,True,Akola,Education,Content Writer,5-8 years,202926,2026-08-13,Full-time
JOB_00459,Research,False,Akola,Education,Content Writer,5-8 years,202926,2026-08-13,Full-time
JOB_00459,Content Writing,False,Akola,Education,Content Writer,5-8 years,202926,2026-08-13,Full-time
JOB_00459,WordPress,False,Akola,Education,Content Writer,5-8 years,202926,2026-08-13,Full-time
JOB_00459,Editing,False,Akola,Education,Content Writer,5-8 years,202926,2026-08-13,Full-time
JOB_00460,Safety Standards,False,Amravati,Media & Entertainment,Electrician,5-8 years,118458,2026-06-23,Internship
JOB_00460,Electrical Wiring,False,Amravati,Media & Entertainment,Electrician,5-8 years,118458,2026-06-23,Internship
JOB_00460,Troubleshooting,False,Amravati,Media & Entertainment,Electrician,5-8 years,118458,2026-06-23,Internship
JOB_00460,Equipment Maintenance,False,Amravati,Media & Entertainment,Electrician,5-8 years,118458,2026-06-23,Internship
JOB_00461,Assessment,False,Aurangabad,Media & Entertainment,Teacher,5-8 years,186463,2026-07-16,Full-time
JOB_00461,Communication,False,Aurangabad,Media & Entertainment,Teacher,5-8 years,186463,2026-07-16,Full-time
JOB_00461,Lesson Planning,False,Aurangabad,Media & Entertainment,Teacher,5-8 years,186463,2026-07-16,Full-time
JOB_00462,Customer Service,False,Parbhani,Retail,Retail Associate,5-8 years,131772,2026-06-24,Contract
JOB_00462,Sales,False,Parbhani,Retail,Retail Associate,5-8 years,131772,2026-06-24,Contract
JOB_00462,Communication,False,Parbhani,Retail,Retail Associate,5-8 years,131772,2026-06-24,Contract
JOB_00462,Cash Handling,False,Parbhani,Retail,Retail Associate,5-8 years,131772,2026-06-24,Contract
JOB_00462,Inventory Management,False,Parbhani,Retail,Retail Associate,5-8 years,131772,2026-06-24,Contract
JOB_00463,Equipment Maintenance,False,Dhule,Construction,Technician,2-5 years,110245,2026-07-29,Part-time
JOB_00463,Electrical Systems,False,Dhule,Construction,Technician,2-5 years,110245,2026-07-29,Part-time
JOB_00463,Mechanical Systems,False,Dhule,Construction,Technician,2-5 years,110245,2026-07-29,Part-time
JOB_00463,Troubleshooting,False,Dhule,Construction,Technician,2-5 years,110245,2026-07-29,Part-time
JOB_00463,Safety,False,Dhule,Construction,Technician,2-5 years,110245,2026-07-29,Part-time
JOB_00464,SQL,True,Yavatmal,Education,Data Analyst,5-8 years,214814,2026-08-11,Full-time
JOB_00464,Statistics,False,Yavatmal,Education,Data Analyst,5-8 years,214814,2026-08-11,Full-time
JOB_00464,Pandas,False,Yavatmal,Education,Data Analyst,5-8 years,214814,2026-08-11,Full-time
JOB_00464,Excel,False,Yavatmal,Education,Data Analyst,5-8 years,214814,2026-08-11,Full-time
JOB_00464,Power BI,True,Yavatmal,Education,Data Analyst,5-8 years,214814,2026-08-11,Full-time
JOB_00464,Python,True,Yavatmal,Education,Data Analyst,5-8 years,214814,2026-08-11,Full-time
JOB_00465,Git,False,Kolhapur,Retail,Software Developer,8+ years,435566,2026-09-02,Contract
JOB_00465,SQL,True,Kolhapur,Retail,Software Developer,8+ years,435566,2026-09-02,Contract
JOB_00465,Microservices,False,Kolhapur,Retail,Software Developer,8+ years,435566,2026-09-02,Contract
JOB_00466,Customer Relationship,False,Dhule,Healthcare,Sales Executive,Fresher,17360,2026-08-31,Internship
JOB_00466,Lead Generation,True,Dhule,Healthcare,Sales Executive,Fresher,17360,2026-08-31,Internship
JOB_00466,Communication,False,Dhule,Healthcare,Sales Executive,Fresher,17360,2026-08-31,Internship
JOB_00466,CRM,False,Dhule,Healthcare,Sales Executive,Fresher,17360,2026-08-31,Internship
JOB_00466,Negotiation,True,Dhule,Healthcare,Sales Executive,Fresher,17360,2026-08-31,Internship
JOB_00467,Python,True,Satara,Healthcare,Software Developer,5-8 years,180566,2026-08-23,Part-time
JOB_00467,Java,True,Satara,Healthcare,Software Developer,5-8 years,180566,2026-08-23,Part-time
JOB_00467,Agile,False,Satara,Healthcare,Software Developer,5-8 years,180566,2026-08-23,Part-time
JOB_00467,Microservices,False,Satara,Healthcare,Software Developer,5-8 years,180566,2026-08-23,Part-time
JOB_00468,SEO,True,Nashik,Automotive,Digital Marketing Executive,Fresher,28173,2026-07-25,Part-time
JOB_00468,SEM,True,Nashik,Automotive,Digital Marketing Executive,Fresher,28173,2026-07-25,Part-time
JOB_00468,Social Media Marketing,True,Nashik,Automotive,Digital Marketing Executive,Fresher,28173,2026-07-25,Part-time
JOB_00468,Content Marketing,True,Nashik,Automotive,Digital Marketing Executive,Fresher,28173,2026-07-25,Part-time
JOB_00469,Lab Testing,False,Pune,Manufacturing,Medical Lab Technician,0-2 years,52207,2026-08-14,Part-time
JOB_00469,Equipment Operation,False,Pune,Manufacturing,Medical Lab Technician,0-2 years,52207,2026-08-14,Part-time
JOB_00469,Safety,False,Pune,Manufacturing,Medical Lab Technician,0-2 years,52207,2026-08-14,Part-time
JOB_00470,Penetration Testing,True,Pune,Banking & Finance,Cybersecurity Analyst,8+ years,294064,2026-08-24,Contract
JOB_00470,Network Security,True,Pune,Banking & Finance,Cybersecurity Analyst,8+ years,294064,2026-08-24,Contract
JOB_00470,Firewall,False,Pune,Banking & Finance,Cybersecurity Analyst,8+ years,294064,2026-08-24,Contract
JOB_00470,Risk Assessment,True,Pune,Banking & Finance,Cybersecurity Analyst,8+ years,294064,2026-08-24,Contract
JOB_00470,SIEM,True,Pune,Banking & Finance,Cybersecurity Analyst,8+ years,294064,2026-08-24,Contract
JOB_00470,Compliance,False,Pune,Banking & Finance,Cybersecurity Analyst,8+ years,294064,2026-08-24,Contract
JOB_00471,Inventory Management,False,Osmanabad,Healthcare,Retail Associate,5-8 years,162718,2026-08-13,Full-time
JOB_00471,Cash Handling,False,Osmanabad,Healthcare,Retail Associate,5-8 years,162718,2026-08-13,Full-time
JOB_00471,Sales,False,Osmanabad,Healthcare,Retail Associate,5-8 years,162718,2026-08-13,Full-time
JOB_00472,Sketch,False,Satara,Construction,UI/UX Designer,5-8 years,130803,2026-06-29,Contract
JOB_00472,Prototyping,False,Satara,Construction,UI/UX Designer,5-8 years,130803,2026-06-29,Contract
JOB_00472,Figma,True,Satara,Construction,UI/UX Designer,5-8 years,130803,2026-06-29,Contract
JOB_00472,Adobe XD,False,Satara,Construction,UI/UX Designer,5-8 years,130803,2026-06-29,Contract
JOB_00472,User Research,False,Satara,Construction,UI/UX Designer,5-8 years,130803,2026-06-29,Contract
JOB_00473,Selenium,False,Chandrapur,Education,Quality Analyst,0-2 years,56091,2026-07-03,Part-time
JOB_00473,Testing,False,Chandrapur,Education,Quality Analyst,0-2 years,56091,2026-07-03,Part-time
JOB_00473,JIRA,False,Chandrapur,Education,Quality Analyst,0-2 years,56091,2026-07-03,Part-time
JOB_00474,Assessment,False,Pune,Education,Training Coordinator,Fresher,29848,2026-08-30,Full-time
JOB_00474,Communication,False,Pune,Education,Training Coordinator,Fresher,29848,2026-08-30,Full-time
JOB_00474,Curriculum Design,False,Pune,Education,Training Coordinator,Fresher,29848,2026-08-30,Full-time
JOB_00475,Figma,True,Mumbai,Telecommunications,UI/UX Designer,0-2 years,46362,2026-07-13,Contract
JOB_00475,Adobe XD,False,Mumbai,Telecommunications,UI/UX Designer,0-2 years,46362,2026-07-13,Contract
JOB_00475,Prototyping,False,Mumbai,Telecommunications,UI/UX Designer,0-2 years,46362,2026-07-13,Contract
JOB_00476,Tracking Systems,False,Akola,Banking & Finance,Logistics Coordinator,Fresher,22230,2026-08-26,Internship
JOB_00476,Documentation,False,Akola,Banking & Finance,Logistics Coordinator,Fresher,22230,2026-08-26,Internship
JOB_00476,Coordination,False,Akola,Banking & Finance,Logistics Coordinator,Fresher,22230,2026-08-26,Internship
JOB_00477,Assessment,False,Aurangabad,Media & Entertainment,Teacher,5-8 years,219993,2026-08-11,Contract
JOB_00477,Classroom Management,False,Aurangabad,Media & Entertainment,Teacher,5-8 years,219993,2026-08-11,Contract
JOB_00477,Curriculum Development,False,Aurangabad,Media & Entertainment,Teacher,5-8 years,219993,2026-08-11,Contract
JOB_00477,Communication,False,Aurangabad,Media & Entertainment,Teacher,5-8 years,219993,2026-08-11,Contract
JOB_00477,Lesson Planning,False,Aurangabad,Media & Entertainment,Teacher,5-8 years,219993,2026-08-11,Contract
