skill_name,district,posting_count,avg_salary,in_taxonomy,current_demand_score
Copywriting,Parbhani,4,106753.5,False,6.1
Copywriting,Pune,5,320524.4,False,11.1
Copywriting,Raigad,6,172614.33333333334,False,14.3
Copywriting,Sangli,6,82386.83333333333,False,15.6
Copywriting,Satara,6,71374.5,False,12.5
Copywriting,Solapur,4,173658.0,False,7.1
Copywriting,Yavatmal,10,170915.3,False,21.4
Curriculum Design,Ahmednagar,9,104145.55555555556,False,18.6
Curriculum Design,Akola,6,136429.83333333334,False,10.6
Curriculum Design,Amravati,8,204957.875,False,22.6
Curriculum Design,Aurangabad,7,169874.14285714287,False,15.4
Curriculum Design,Beed,4,331319.25,False,8.6
Curriculum Design,Bhiwandi,9,131466.66666666666,False,22.2
Curriculum Design,Chandrapur,8,143299.375,False,16.7
Curriculum Design,Dhule,5,171920.4,False,12.1
Curriculum Design,Jalgaon,4,163071.25,False,7.9
Curriculum Design,Jalna,4,105369.75,False,6.5
Curriculum Design,Kolhapur,2,64566.5,False,2.5
Curriculum Design,Latur,5,80470.2,False,10.3
Curriculum Design,Mumbai,5,123917.6,False,11.1
Curriculum Design,Nagpur,5,57710.6,False,8.7
Curriculum Design,Nanded,8,108031.625,False,15.6
Curriculum Design,Nashik,8,134236.875,False,18.4
Curriculum Design,Osmanabad,1,342639.0,False,0.0
Curriculum Design,Parbhani,9,184830.66666666666,False,16.3
Curriculum Design,Pune,5,78014.0,False,11.1
Curriculum Design,Raigad,2,75489.5,False,2.9
Curriculum Design,Sangli,2,73071.5,False,3.1
Curriculum Design,Satara,6,158595.16666666666,False,12.5
Curriculum Design,Solapur,8,104146.5,False,16.7
Curriculum Design,Yavatmal,7,145303.85714285713,False,14.3
Curriculum Development,Ahmednagar,6,117347.83333333333,False,11.6
Curriculum Development,Akola,5,78751.6,False,8.5
Curriculum Development,Amravati,3,84819.33333333333,False,6.5
Curriculum Development,Aurangabad,7,233138.2857142857,False,15.4
Curriculum Development,Beed,8,110918.25,False,20.0
Curriculum Development,Bhiwandi,3,170797.0,False,5.6
Curriculum Development,Chandrapur,3,37451.0,False,4.8
Curriculum Development,Dhule,2,111544.0,False,3.0
Curriculum Development,Jalgaon,6,158443.33333333334,False,13.2
Curriculum Development,Jalna,7,175170.0,False,13.0
Curriculum Development,Kolhapur,4,192746.5,False,7.5
Curriculum Development,Latur,7,151268.0,False,15.4
Curriculum Development,Mumbai,2,211071.5,False,0.0
Curriculum Development,Nagpur,5,199259.6,False,8.7
Curriculum Development,Nanded,7,197494.7142857143,False,13.3
Curriculum Development,Nashik,7,110452.14285714286,False,15.8
Curriculum Development,Osmanabad,2,133112.0,False,2.4
Curriculum Development,Parbhani,4,110404.5,False,6.1
Curriculum Development,Pune,2,160277.0,False,2.8
Curriculum Development,Raigad,5,132700.4,False,11.4
Curriculum Development,Sangli,5,88148.2,False,12.5
Curriculum Development,Satara,7,161972.2857142857,False,15.0
Curriculum Development,Solapur,5,183386.2,False,9.5
Curriculum Development,Yavatmal,6,79879.0,False,11.9
Customer Relationship,Ahmednagar,8,43099.875,False,16.3
Customer Relationship,Akola,6,112918.16666666667,False,10.6
Customer Relationship,Amravati,7,175298.85714285713,False,19.4
Customer Relationship,Aurangabad,6,86290.83333333333,False,12.8
Customer Relationship,Beed,4,89808.0,False,8.6
Customer Relationship,Bhiwandi,8,145718.25,False,19.4
Customer Relationship,Chandrapur,5,159165.0,False,9.5
Customer Relationship,Dhule,5,51447.4,False,12.1
Customer Relationship,Jalgaon,7,157502.14285714287,False,15.8
Customer Relationship,Jalna,3,221345.66666666666,False,4.3
Customer Relationship,Kolhapur,5,147771.2,False,10.0
Customer Relationship,Latur,3,96878.66666666667,False,5.1
Customer Relationship,Mumbai,2,199528.0,False,0.0
Customer Relationship,Nagpur,5,187895.4,False,8.7
Customer Relationship,Nashik,6,242507.83333333334,False,13.2
Customer Relationship,Osmanabad,8,96733.0,False,16.7
Customer Relationship,Parbhani,4,91365.5,False,6.1
Customer Relationship,Pune,5,84757.4,False,11.1
Customer Relationship,Raigad,5,74873.2,False,11.4
Customer Relationship,Sangli,3,252361.0,False,6.2
Customer Relationship,Satara,4,84878.0,False,7.5
Customer Relationship,Solapur,7,59261.28571428572,False,14.3
Customer Relationship,Yavatmal,6,90934.5,False,11.9
Customer Service,Ahmednagar,17,193690.41176470587,False,37.2
Customer Service,Akola,24,167591.29166666666,False,48.9
Customer Service,Amravati,14,126444.07142857143,False,41.9
Customer Service,Aurangabad,22,133402.45454545456,False,53.8
Customer Service,Beed,12,94335.91666666667,False,31.4
Customer Service,Bhiwandi,16,166078.5,False,41.7
Customer Service,Chandrapur,16,162086.1875,False,35.7
Customer Service,Dhule,13,72810.15384615384,False,36.4
Customer Service,Jalgaon,21,134228.95238095237,False,52.6
Customer Service,Jalna,17,100077.05882352941,False,34.8
Customer Service,Kolhapur,15,144998.53333333333,False,35.0
Customer Service,Latur,13,130682.30769230769,False,30.8
Customer Service,Mumbai,14,115871.28571428571,False,44.4
Customer Service,Nagpur,16,148620.1875,False,32.6
Customer Service,Nanded,19,128354.31578947368,False,40.0
Customer Service,Nashik,16,111547.0,False,39.5
Customer Service,Osmanabad,14,145210.2857142857,False,31.0
Customer Service,Parbhani,20,146118.1,False,38.8
Customer Service,Pune,16,133423.875,False,41.7
Customer Service,Raigad,9,157995.66666666666,False,22.9
Customer Service,Sangli,12,63481.333333333336,False,34.4
Customer Service,Satara,12,88836.33333333333,False,27.5
Customer Service,Solapur,14,126642.0,False,31.0
Customer Service,Yavatmal,14,113259.92857142857,False,31.0
Data Analysis,Ahmednagar,5,132042.4,True,9.3
Data Analysis,Akola,4,119839.5,True,6.4
Data Analysis,Amravati,5,198966.0,True,12.9
Data Analysis,Aurangabad,3,29876.666666666668,True,5.1
Data Analysis,Beed,10,159863.9,True,25.7
Data Analysis,Bhiwandi,5,71372.8,True,11.1
Data Analysis,Chandrapur,1,224062.0,True,0.0
Data Analysis,Dhule,5,110767.8,True,12.1
Data Analysis,Jalgaon,6,125796.0,True,13.2
Data Analysis,Jalna,5,42378.0,True,8.7
Data Analysis,Kolhapur,6,176389.5,True,12.5
Data Analysis,Latur,4,58705.5,True,7.7
Data Analysis,Mumbai,5,134019.0,True,11.1
Data Analysis,Nagpur,5,205783.4,True,8.7
Data Analysis,Nanded,3,212252.0,True,4.4
Data Analysis,Nashik,8,124961.625,True,18.4
Data Analysis,Osmanabad,9,135814.55555555556,True,19.0
Data Analysis,Parbhani,9,204604.0,True,16.3
Data Analysis,Pune,9,157613.11111111112,True,22.2
Data Analysis,Raigad,2,277333.0,True,2.9
Data Analysis,Sangli,8,172801.625,True,21.9
Data Analysis,Satara,7,155253.57142857142,True,15.0
Data Analysis,Solapur,6,124204.5,True,11.9
Data Analysis,Yavatmal,4,108902.5,True,7.1
Deep Learning,Ahmednagar,2,35308.5,True,2.3
Deep Learning,Akola,3,138902.0,True,4.3
Deep Learning,Amravati,1,489095.0,True,0.0
Deep Learning,Aurangabad,6,164449.5,True,12.8
Deep Learning,Beed,8,146252.0,True,20.0
Deep Learning,Bhiwandi,5,57750.8,True,11.1
Deep Learning,Chandrapur,11,179356.0,True,23.8
Deep Learning,Dhule,3,181468.0,True,6.1
Deep Learning,Jalgaon,2,192872.5,True,2.6
Deep Learning,Jalna,6,80060.16666666667,True,10.9
Deep Learning,Kolhapur,7,85509.28571428571,True,15.0
Deep Learning,Latur,5,78718.6,True,10.3
Deep Learning,Mumbai,7,145017.85714285713,True,18.5
Deep Learning,Nagpur,4,110343.0,True,6.5
Deep Learning,Nanded,5,138717.6,True,8.9
Deep Learning,Nashik,5,273016.6,True,10.5
Deep Learning,Osmanabad,6,213772.66666666666,True,11.9
Deep Learning,Parbhani,3,93250.0,True,4.1
Deep Learning,Pune,9,200158.55555555556,True,22.2
Deep Learning,Raigad,5,160372.8,True,11.4
Deep Learning,Sangli,4,111642.0,True,9.4
Deep Learning,Satara,5,114871.8,True,10.0
Deep Learning,Solapur,4,43742.75,True,7.1
Deep Learning,Yavatmal,2,127835.5,True,2.4
Docker,Ahmednagar,3,141251.0,True,4.7
Docker,Akola,10,173957.4,True,19.1
Docker,Amravati,6,111220.0,True,16.1
Docker,Aurangabad,5,227875.8,True,10.3
Docker,Beed,9,111145.22222222222,True,22.9
Docker,Bhiwandi,10,226815.2,True,25.0
Docker,Chandrapur,3,161344.66666666666,True,4.8
Docker,Dhule,6,63772.666666666664,True,15.2
Docker,Jalgaon,7,75199.14285714286,True,15.8
Docker,Jalna,9,166088.0,True,17.4
Docker,Kolhapur,9,122234.22222222222,True,20.0
Docker,Latur,4,197832.75,True,7.7
Docker,Mumbai,6,131882.33333333334,True,14.8
Docker,Nagpur,10,185117.7,True,19.6
Docker,Nanded,3,297245.0,True,4.4
Docker,Nashik,10,78497.0,True,23.7
Docker,Osmanabad,8,88080.25,True,16.7
Docker,Parbhani,9,148253.77777777778,True,16.3
Docker,Pune,5,148798.0,True,11.1
Docker,Raigad,10,114976.5,True,25.7
Docker,Sangli,6,81162.5,True,15.6
Docker,Satara,5,128088.0,True,10.0
Docker,Solapur,8,119965.875,True,16.7
Docker,Yavatmal,8,112064.75,True,16.7
Documentation,Ahmednagar,7,107481.42857142857,False,14.0
Documentation,Akola,15,128247.2,False,29.8
Documentation,Amravati,10,172391.0,False,29.0
Documentation,Aurangabad,5,137393.6,False,10.3
Documentation,Beed,10,118039.7,False,25.7
Documentation,Bhiwandi,7,156794.57142857142,False,16.7
Documentation,Chandrapur,16,124063.9375,False,35.7
Documentation,Dhule,10,86583.3,False,27.3
Documentation,Jalgaon,9,111432.55555555556,False,21.1
Documentation,Jalna,14,130891.07142857143,False,28.3
Documentation,Kolhapur,14,133301.92857142858,False,32.5
Documentation,Latur,7,139789.85714285713,False,15.4
Documentation,Mumbai,8,180293.125,False,22.2
Documentation,Nagpur,11,106511.18181818182,False,21.7
Documentation,Nanded,13,106040.15384615384,False,26.7
Documentation,Nashik,10,169278.4,False,23.7
Documentation,Osmanabad,12,100128.5,False,26.2
Documentation,Parbhani,16,140886.1875,False,30.6
Documentation,Pune,9,135704.66666666666,False,22.2
Documentation,Raigad,11,114314.63636363637,False,28.6
Documentation,Sangli,6,80080.66666666667,False,15.6
Documentation,Satara,8,136726.25,False,17.5
Documentation,Solapur,8,165707.25,False,16.7
Documentation,Yavatmal,6,55430.166666666664,False,11.9
Editing,Ahmednagar,9,180035.0,False,18.6
Editing,Akola,7,149514.0,False,12.8
Editing,Amravati,4,119924.5,False,9.7
Editing,Aurangabad,3,53176.666666666664,False,5.1
Editing,Beed,7,213316.85714285713,False,17.1
Editing,Bhiwandi,3,97183.0,False,5.6
Editing,Chandrapur,11,121714.27272727272,False,23.8
Editing,Dhule,7,119894.42857142857,False,18.2
Editing,Jalgaon,4,50176.0,False,7.9
Editing,Jalna,6,101600.66666666667,False,10.9
Editing,Kolhapur,4,184090.75,False,7.5
Editing,Latur,1,105243.0,False,0.0
Editing,Mumbai,5,121507.8,False,11.1
Editing,Nagpur,2,36839.5,False,2.2
Editing,Nanded,6,129465.16666666667,False,11.1
Editing,Nashik,6,93123.33333333333,False,13.2
Editing,Osmanabad,6,196003.0,False,11.9
Editing,Parbhani,4,106753.5,False,6.1
Editing,Pune,8,226666.25,False,19.4
Editing,Raigad,7,114442.85714285714,False,17.1
Editing,Sangli,8,131734.875,False,21.9
Editing,Satara,4,48104.0,False,7.5
Editing,Solapur,3,199208.0,False,4.8
Editing,Yavatmal,10,154130.4,False,21.4
Electrical Systems,Ahmednagar,4,84735.5,False,7.0
Electrical Systems,Akola,6,79734.83333333333,False,10.6
Electrical Systems,Amravati,4,200790.25,False,9.7
Electrical Systems,Aurangabad,9,142924.55555555556,False,20.5
Electrical Systems,Beed,8,129538.75,False,20.0
Electrical Systems,Bhiwandi,7,125338.71428571429,False,16.7
Electrical Systems,Chandrapur,5,166900.4,False,9.5
Electrical Systems,Dhule,7,45020.0,False,18.2
Electrical Systems,Jalgaon,4,164184.5,False,7.9
Electrical Systems,Jalna,2,109810.0,False,2.2
Electrical Systems,Kolhapur,6,85709.5,False,12.5
Electrical Systems,Latur,11,133966.54545454544,False,25.6
Electrical Systems,Mumbai,8,223746.125,False,22.2
Electrical Systems,Nagpur,6,98524.33333333333,False,10.9
Electrical Systems,Nanded,1,411097.0,False,0.0
Electrical Systems,Nashik,3,55513.666666666664,False,5.3
Electrical Systems,Osmanabad,7,152033.14285714287,False,14.3
Electrical Systems,Parbhani,7,110102.14285714286,False,12.2
Electrical Systems,Pune,2,66358.5,False,2.8
Electrical Systems,Raigad,5,151800.0,False,11.4
Electrical Systems,Sangli,13,147077.6923076923,False,37.5
Electrical Systems,Satara,5,109806.4,False,10.0
Electrical Systems,Solapur,5,184541.8,False,9.5
Electrical Systems,Yavatmal,6,89592.0,False,11.9
Electrical Wiring,Ahmednagar,5,150445.4,False,9.3
Electrical Wiring,Akola,6,116490.33333333333,False,10.6
Electrical Wiring,Amravati,8,152673.0,False,22.6
Electrical Wiring,Aurangabad,8,183717.75,False,17.9
Electrical Wiring,Beed,6,127911.33333333333,False,14.3
Electrical Wiring,Bhiwandi,5,88161.0,False,11.1
Electrical Wiring,Chandrapur,5,84632.4,False,9.5
Electrical Wiring,Dhule,6,169043.16666666666,False,15.2
Electrical Wiring,Jalgaon,5,188870.2,False,10.5
Electrical Wiring,Jalna,4,172501.25,False,6.5
Electrical Wiring,Kolhapur,6,160011.16666666666,False,12.5
Electrical Wiring,Latur,3,125502.0,False,5.1
Electrical Wiring,Mumbai,6,115954.83333333333,False,14.8
Electrical Wiring,Nagpur,3,359443.3333333333,False,4.3
Electrical Wiring,Nanded,1,398074.0,False,0.0
Electrical Wiring,Nashik,5,188071.4,False,10.5
Electrical Wiring,Osmanabad,6,165686.83333333334,False,11.9
Electrical Wiring,Parbhani,6,136466.5,False,10.2
Electrical Wiring,Pune,4,141115.5,False,8.3
Electrical Wiring,Raigad,4,141407.0,False,8.6
Electrical Wiring,Sangli,4,163013.5,False,9.4
Electrical Wiring,Satara,3,211917.33333333334,False,5.0
Electrical Wiring,Solapur,6,111593.5,False,11.9
Electrical Wiring,Yavatmal,6,67495.33333333333,False,11.9
Email Marketing,Ahmednagar,3,64408.666666666664,True,4.7
Email Marketing,Akola,3,200105.66666666666,True,4.3
Email Marketing,Amravati,8,206823.875,True,22.6
Email Marketing,Aurangabad,9,106247.88888888889,True,20.5
Email Marketing,Beed,5,188417.6,True,11.4
Email Marketing,Bhiwandi,6,211084.16666666666,True,13.9
Email Marketing,Chandrapur,10,261604.6,True,21.4
Email Marketing,Dhule,7,149080.7142857143,True,18.2
Email Marketing,Jalgaon,7,137462.85714285713,True,15.8
Email Marketing,Jalna,3,27853.333333333332,True,4.3
Email Marketing,Kolhapur,5,177911.2,True,10.0
Email Marketing,Latur,5,207458.0,True,10.3
Email Marketing,Mumbai,3,159064.0,True,3.7
Email Marketing,Nagpur,3,43526.333333333336,True,4.3
Email Marketing,Nanded,7,122545.57142857143,True,13.3
Email Marketing,Nashik,4,177395.75,True,7.9
Email Marketing,Osmanabad,8,205524.375,True,16.7
Email Marketing,Parbhani,2,273227.5,True,2.0
Email Marketing,Pune,4,187793.0,True,8.3
Email Marketing,Raigad,6,241803.5,True,14.3
Email Marketing,Sangli,5,102635.4,True,12.5
Email Marketing,Satara,6,159280.5,True,12.5
Email Marketing,Solapur,2,74038.5,True,2.4
Email Marketing,Yavatmal,5,190410.6,True,9.5
Emergency Care,Ahmednagar,6,111035.33333333333,True,11.6
Emergency Care,Akola,7,104660.57142857143,True,12.8
Emergency Care,Amravati,4,178253.25,True,9.7
Emergency Care,Aurangabad,6,89926.5,True,12.8
Emergency Care,Beed,2,38246.0,True,2.9
Emergency Care,Bhiwandi,6,166009.33333333334,True,13.9
Emergency Care,Chandrapur,4,156295.0,True,7.1
Emergency Care,Dhule,6,84544.83333333333,True,15.2
Emergency Care,Jalgaon,5,157410.4,True,10.5
Emergency Care,Jalna,1,17540.0,True,0.0
Emergency Care,Kolhapur,4,148175.0,True,7.5
Emergency Care,Latur,2,47639.0,True,2.6
Emergency Care,Mumbai,6,191885.5,True,14.8
Emergency Care,Nagpur,9,147480.22222222222,True,17.4
Emergency Care,Nanded,4,264527.75,True,6.7
Emergency Care,Nashik,4,144877.25,True,7.9
Emergency Care,Osmanabad,4,44817.0,True,7.1
Emergency Care,Parbhani,8,173830.375,True,14.3
Emergency Care,Pune,5,59305.4,True,11.1
Emergency Care,Raigad,6,71924.33333333333,True,14.3
Emergency Care,Sangli,6,69919.5,True,15.6
Emergency Care,Satara,7,158153.42857142858,True,15.0
Emergency Care,Solapur,5,156898.0,True,9.5
Emergency Care,Yavatmal,7,144749.7142857143,True,14.3
Employee Relations,Ahmednagar,6,177384.0,False,11.6
Employee Relations,Akola,4,133562.75,False,6.4
Employee Relations,Amravati,4,127096.0,False,9.7
Employee Relations,Aurangabad,2,255986.5,False,2.6
Employee Relations,Beed,4,140591.75,False,8.6
Employee Relations,Bhiwandi,5,126124.8,False,11.1
Employee Relations,Chandrapur,3,326491.3333333333,False,4.8
Employee Relations,Dhule,4,68370.5,False,9.1
Employee Relations,Jalgaon,6,102907.66666666667,False,13.2
Employee Relations,Jalna,7,87177.28571428571,False,13.0
Employee Relations,Kolhapur,4,102929.25,False,7.5
Employee Relations,Latur,5,37062.8,False,10.3
Employee Relations,Nagpur,3,92934.0,False,4.3
Employee Relations,Nanded,6,133763.33333333334,False,11.1
Employee Relations,Nashik,9,166683.33333333334,False,21.1
Employee Relations,Osmanabad,11,121153.18181818182,False,23.8
Employee Relations,Pune,7,167443.85714285713,False,16.7
Employee Relations,Raigad,11,71255.90909090909,False,28.6
Employee Relations,Sangli,2,29877.0,False,3.1
Employee Relations,Satara,9,140980.33333333334,False,20.0
Employee Relations,Solapur,6,59999.333333333336,False,11.9
Employee Relations,Yavatmal,3,98048.33333333333,False,4.8
Equipment Maintenance,Ahmednagar,8,105820.375,False,16.3
Equipment Maintenance,Akola,11,74278.90909090909,False,21.3
Equipment Maintenance,Amravati,13,158487.07692307694,False,38.7
Equipment Maintenance,Aurangabad,17,135315.76470588235,False,41.0
Equipment Maintenance,Beed,17,144505.35294117648,False,45.7
Equipment Maintenance,Bhiwandi,8,143461.25,False,19.4
Equipment Maintenance,Chandrapur,14,116104.07142857143,False,31.0
Equipment Maintenance,Dhule,14,102070.92857142857,False,39.4
Equipment Maintenance,Jalgaon,7,232754.85714285713,False,15.8
Equipment Maintenance,Jalna,8,137007.5,False,15.2
Equipment Maintenance,Kolhapur,11,145530.9090909091,False,25.0
Equipment Maintenance,Latur,15,166381.73333333334,False,35.9
Equipment Maintenance,Mumbai,10,166685.3,False,29.6
Equipment Maintenance,Nagpur,9,210222.77777777778,False,17.4
Equipment Maintenance,Nanded,5,159250.0,False,8.9
Equipment Maintenance,Nashik,11,133934.81818181818,False,26.3
Equipment Maintenance,Osmanabad,15,154809.13333333333,False,33.3
Equipment Maintenance,Parbhani,12,110345.0,False,22.4
Equipment Maintenance,Pune,8,112780.0,False,19.4
Equipment Maintenance,Raigad,11,114177.63636363637,False,28.6
Equipment Maintenance,Sangli,15,176515.6,False,43.7
Equipment Maintenance,Satara,7,164382.85714285713,False,15.0
Equipment Maintenance,Solapur,8,100704.5,False,16.7
Equipment Maintenance,Yavatmal,13,110504.23076923077,False,28.6
Equipment Operation,Ahmednagar,8,133782.25,False,16.3
Equipment Operation,Akola,7,192951.14285714287,False,12.8
Equipment Operation,Amravati,5,173712.8,False,12.9
Equipment Operation,Aurangabad,5,81062.8,False,10.3
Equipment Operation,Beed,3,155501.33333333334,False,5.7
Equipment Operation,Bhiwandi,2,71192.0,False,2.8
Equipment Operation,Chandrapur,6,148017.0,False,11.9
Equipment Operation,Dhule,4,164613.25,False,9.1
Equipment Operation,Jalgaon,5,106866.6,False,10.5
Equipment Operation,Jalna,4,141772.0,False,6.5
Equipment Operation,Kolhapur,6,126145.33333333333,False,12.5
Equipment Operation,Latur,5,297027.6,False,10.3
Equipment Operation,Mumbai,10,94248.8,False,29.6
Equipment Operation,Nagpur,5,60132.4,False,8.7
Equipment Operation,Nanded,6,103459.83333333333,False,11.1
Equipment Operation,Nashik,5,243487.0,False,10.5
Equipment Operation,Osmanabad,4,50935.5,False,7.1
Equipment Operation,Parbhani,9,188513.11111111112,False,16.3
Equipment Operation,Pune,9,95886.44444444444,False,22.2
Equipment Operation,Raigad,3,191378.66666666666,False,5.7
Equipment Operation,Sangli,5,76575.0,False,12.5
Equipment Operation,Satara,5,152028.4,False,10.0
Equipment Operation,Solapur,5,173219.0,False,9.5
Equipment Operation,Yavatmal,2,163275.0,False,2.4
Excel,Ahmednagar,14,135720.35714285713,False,30.2
Excel,Akola,13,133845.0,False,25.5
Excel,Amravati,13,174968.0,False,38.7
Excel,Aurangabad,19,73011.0,False,46.2
Excel,Beed,27,130240.33333333333,False,74.3
Excel,Bhiwandi,14,131451.2142857143,False,36.1
Excel,Chandrapur,13,81004.69230769231,False,28.6
Excel,Dhule,17,102837.29411764706,False,48.5
Excel,Jalgaon,13,114933.30769230769,False,31.6
Excel,Jalna,17,107300.35294117648,False,34.8
Excel,Kolhapur,17,126999.23529411765,False,40.0
Excel,Latur,12,226309.16666666666,False,28.2
Excel,Mumbai,16,125537.9375,False,51.9
Excel,Nagpur,22,139502.0,False,45.7
Excel,Nanded,11,128207.54545454546,False,22.2
Excel,Nashik,16,114134.5625,False,39.5
Excel,Osmanabad,18,110607.55555555556,False,40.5
Excel,Parbhani,21,199371.0,False,40.8
Excel,Pune,23,116041.26086956522,False,61.1
Excel,Raigad,12,167222.16666666666,False,31.4
Excel,Sangli,25,141427.8,False,75.0
Excel,Satara,22,98387.40909090909,False,52.5
Excel,Solapur,13,112653.53846153847,False,28.6
Excel,Yavatmal,19,118603.0,False,42.9
Figma,Ahmednagar,7,124311.28571428571,True,14.0
Figma,Akola,5,147699.2,True,8.5
Figma,Amravati,4,176564.5,True,9.7
Figma,Aurangabad,5,117769.8,True,10.3
Figma,Beed,3,150519.0,True,5.7
Figma,Bhiwandi,3,221427.33333333334,True,5.6
Figma,Chandrapur,3,124275.0,True,4.8
Figma,Dhule,5,92210.0,True,12.1
Figma,Jalgaon,5,84694.0,True,10.5
Figma,Jalna,1,168196.0,True,0.0
Figma,Kolhapur,3,258218.33333333334,True,5.0
Figma,Latur,6,146451.66666666666,True,12.8
Figma,Mumbai,4,184373.25,True,7.4
Figma,Nagpur,9,152643.33333333334,True,17.4
Figma,Nanded,5,47262.8,True,8.9
Figma,Nashik,6,116042.5,True,13.2
Figma,Osmanabad,6,76156.33333333333,True,11.9
Figma,Parbhani,5,43001.4,True,8.2
Figma,Pune,3,49491.0,True,5.6
Figma,Raigad,3,147682.33333333334,True,5.7
Figma,Sangli,4,116602.25,True,9.4
Figma,Satara,6,98520.83333333333,True,12.5
Figma,Solapur,4,209120.25,True,7.1
Figma,Yavatmal,3,248988.0,True,4.8
Financial Reporting,Ahmednagar,2,117811.0,False,2.3
Financial Reporting,Akola,6,111594.5,False,10.6
Financial Reporting,Amravati,3,190463.0,False,6.5
Financial Reporting,Aurangabad,4,32888.25,False,7.7
Financial Reporting,Beed,5,132028.4,False,11.4
Financial Reporting,Bhiwandi,2,238150.0,False,2.8
Financial Reporting,Chandrapur,7,122981.28571428571,False,14.3
Financial Reporting,Dhule,4,174012.25,False,9.1
Financial Reporting,Jalgaon,4,222010.75,False,7.9
Financial Reporting,Jalna,3,76634.33333333333,False,4.3
Financial Reporting,Kolhapur,3,81908.66666666667,False,5.0
Financial Reporting,Latur,5,191067.4,False,10.3
Financial Reporting,Mumbai,3,92954.66666666667,False,3.7
Financial Reporting,Nagpur,5,192947.8,False,8.7
Financial Reporting,Nanded,5,168053.6,False,8.9
Financial Reporting,Nashik,6,127828.66666666667,False,13.2
Financial Reporting,Osmanabad,3,109483.0,False,4.8
Financial Reporting,Parbhani,5,119621.6,False,8.2
Financial Reporting,Pune,9,128672.22222222222,False,22.2
Financial Reporting,Raigad,1,46233.0,False,0.0
Financial Reporting,Sangli,7,48592.71428571428,False,18.7
Financial Reporting,Satara,5,119550.2,False,10.0
Financial Reporting,Yavatmal,4,208479.5,False,7.1
Firewall,Ahmednagar,8,137474.375,False,16.3
Firewall,Akola,5,133991.0,False,8.5
Firewall,Amravati,4,115385.25,False,9.7
Firewall,Aurangabad,8,174227.25,False,17.9
Firewall,Beed,6,64602.5,False,14.3
Firewall,Bhiwandi,6,146948.0,False,13.9
Firewall,Chandrapur,8,104293.875,False,16.7
Firewall,Dhule,2,116592.5,False,3.0
Firewall,Jalgaon,5,130961.4,False,10.5
Firewall,Jalna,6,100079.16666666667,False,10.9
Firewall,Kolhapur,2,76816.5,False,2.5
Firewall,Latur,3,103628.33333333333,False,5.1
Firewall,Mumbai,4,154124.0,False,7.4
Firewall,Nagpur,4,84057.75,False,6.5
Firewall,Nanded,4,139503.5,False,6.7
Firewall,Nashik,7,243161.7142857143,False,15.8
Firewall,Osmanabad,7,114170.0,False,14.3
Firewall,Parbhani,5,115302.6,False,8.2
Firewall,Pune,8,182487.375,False,19.4
Firewall,Raigad,5,120778.6,False,11.4
Firewall,Sangli,11,113197.36363636363,False,31.2
Firewall,Satara,4,55666.75,False,7.5
Firewall,Solapur,1,27889.0,False,0.0
Firewall,Yavatmal,3,95847.0,False,4.8
Forecasting,Ahmednagar,7,166158.42857142858,False,14.0
Forecasting,Akola,2,134216.5,False,2.1
Forecasting,Amravati,5,213333.0,False,12.9
Forecasting,Aurangabad,3,37650.666666666664,False,5.1
Forecasting,Beed,9,117451.33333333333,False,22.9
Forecasting,Bhiwandi,5,71372.8,False,11.1
Forecasting,Chandrapur,2,168334.0,False,2.4
Forecasting,Dhule,5,110767.8,False,12.1
Forecasting,Jalgaon,5,145146.6,False,10.5
Forecasting,Jalna,4,41625.5,False,6.5
Forecasting,Kolhapur,7,150637.42857142858,False,15.0
Forecasting,Latur,4,50650.5,False,7.7
Forecasting,Mumbai,4,146697.75,False,7.4
Forecasting,Nagpur,6,157615.83333333334,False,10.9
Forecasting,Nanded,3,98094.33333333333,False,4.4
Forecasting,Nashik,6,90142.16666666667,False,13.2
Forecasting,Osmanabad,9,124498.22222222222,False,19.0
Forecasting,Parbhani,12,196274.75,False,22.4
Forecasting,Pune,12,178372.66666666666,False,30.6
Forecasting,Raigad,1,241830.0,False,0.0
Forecasting,Sangli,5,132881.2,False,12.5
Forecasting,Satara,8,187173.875,False,17.5
Forecasting,Solapur,7,114772.0,False,14.3
Forecasting,Yavatmal,3,71243.0,False,4.8
GCP,Ahmednagar,1,109793.0,True,0.0
GCP,Akola,2,83390.5,True,2.1
GCP,Amravati,7,115360.0,True,19.4
GCP,Aurangabad,1,32417.0,True,0.0
GCP,Beed,5,120406.8,True,11.4
GCP,Bhiwandi,4,190460.5,True,8.3
GCP,Chandrapur,4,55451.25,True,7.1
GCP,Dhule,4,141706.75,True,9.1
GCP,Jalgaon,1,53220.0,True,0.0
GCP,Jalna,5,150648.6,True,8.7
GCP,Kolhapur,4,65760.0,True,7.5
GCP,Latur,1,174318.0,True,0.0
GCP,Mumbai,5,203136.0,True,11.1
GCP,Nagpur,5,274276.8,True,8.7
GCP,Nanded,1,174734.0,True,0.0
GCP,Nashik,9,66308.0,True,21.1
GCP,Osmanabad,3,217705.66666666666,True,4.8
GCP,Parbhani,4,198729.5,True,6.1
GCP,Pune,3,189460.33333333334,True,5.6
GCP,Raigad,4,119428.25,True,8.6
GCP,Sangli,1,134126.0,True,0.0
GCP,Satara,1,73310.0,True,0.0
GCP,Solapur,6,101680.83333333333,True,11.9
GCP,Yavatmal,2,123897.0,True,2.4
